






"Handl(Goods ID)","Product Name","Item No.","Price","Barcode(Ignore)","Category","Weight","SaleProp Type","Seo Title","Seo Keywords","Seo Descript","Detail(HTML)","Brand","Tags","Property Option(Ignore)","Status","Main Image(Http)","Other Image","Mini Detail","Group Codeno","Buy Counts","Diy Remark","Create Time","Field 1(Ignore)","Field 2(Ignore)","Field 3(Ignore)","Field 4(Ignore)","Field 5(Ignore)","Sku Code","Sku Barcode(Ignore)","Sku Price","Sku Weight","Sku Qty","Sku Option1","Sku Option1 Value","Sku Option2","Sku Option2 Value","Sku Option3","Sku Option3 Value","Sku Option4","Sku Option4 Value","Sku Option5","Sku Option5 Value","Is Bookable"
"236310","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31272-8-5X","","6.785","0.127","10","","Purple","","(US 30-32)5X","","","","","","","0"
"236295","Black Plus Size Lingerie with Floral Lace Detail","LC31272-2","6.785","","Plus Size Clothing,Plus Size Lingerie","0.127","1","","","","<p>
	<span style=""font-family:Arial;""><br />
</span> 
</p>
<p>
	<span style=""font-family:Arial;"">•Sexy sheer plus size lingerie is lightweight and cozy for wearing</span> 
</p>
<p>
	<span style=""font-family:Arial;"">•Sheer mesh and floral lace stitching construction</span> 
</p>
<p>
	<span style=""font-family:Arial;"">•Sexy keyhole front with crisscross ribbon detail</span> 
</p>
<p>
	<span style=""font-family:Arial;"">•Halter neck, open back and relative crisscross ribbon detail</span> 
</p>
<p>
	<span style=""font-family:Arial;"">•<a href=""/Plus-Size-Lingerie-c9.html"" target=""_blank""><strong>Dropship</strong><strong>&nbsp;plus size lingerie</strong></a> by Dear-Lover</span> 
</p>
<br />
<p>
	<strong><span style=""font-family:Arial;"">Size Chart (CM)</span></strong><o:p></o:p>
</p>
<table border=""1"" cellspacing=""0"" cellpadding=""0"">
	<tbody>
		<tr>
			<td rowspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Sizes</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Bust</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Waist</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Length</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">1X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">80</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">76</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">80</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">2X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">87</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">83</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">82</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">3X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">94</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">90</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">84</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">4X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">101</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">97</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">86</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">5X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">108</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">104</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">88</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Elasticity</span> <o:p></o:p>
				</p>
			</td>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">High</span> <o:p></o:p>
				</p>
			</td>
		</tr>
	</tbody>
</table>
<p>
	<span style=""font-size:12px;""> <span style=""font-family:Arial;"">&nbsp;<br />
</span> </span> <strong><span style=""font-family:Arial;color:#202020;"">Note:</span></strong> 
</p>
<p>
	<o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">1.There maybe 1</span></span><st1:chmetcnv unitname=""cm"" sourcevalue=""2"" hasspace=""True"" negative=""True"" numbertype=""1"" tcsc=""0"" w:st=""on""><span style=""font-size:12px;""><span style=""font-family:Arial;"">-2 cm</span></span></st1:chmetcnv><span style=""font-size:12px;""><span style=""font-family:Arial;""> deviation in different sizes, locations and stretch of fabrics. Size chart is for reference only, there may be a little difference with what you get.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">2.There are 3 kinds of elasticity: High Elasticity (two-sided stretched), Medium Elasticity (one-sided stretched) and Nonelastic (can not stretched ).</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">3.Color may be lighter or darker due to the different PC display.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">4.Wash it by hand in 30-degree water, hang to dry in shade, prohibit bleaching.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">5.There maybe a slightly difference on detail and pattern of this dress.</span></span><span lang=""EN-US"" style=""font-size:10.0pt;font-family:Arial;color:red;""><o:p></o:p></span> 
</p>","","","","1","http://cdn2.shopxsy.com/24456/2020/04/21/c/7/c7a098e49c46169f.jpg","http://cdn2.shopxsy.com/24456/2020/04/21/f/f/ff103563e069e357.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/2/6/26215ffdeb7ee31f.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/a/e/ae002ef6e782c972.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/a/e/ae4699e6055f914b.jpg","","LC31272","0","0","2019-11-03 02:33:50","","","","","","LC31272-2-1X","","6.785","0.102","0","Color","Black","Size","(US 14-16)1X","","","","","","","0"
"236295","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31272-2-2X","","6.785","0.106","0","","Black","","(US 18-20)2X","","","","","","","0"
"236295","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31272-2-3X","","6.785","0.115","0","","Black","","(US 22-24)3X","","","","","","","0"
"236295","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31272-2-4X","","6.785","0.122","28","","Black","","(US 26-28)4X","","","","","","","0"
"236295","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31272-2-5X","","6.785","0.127","0","","Black","","(US 30-32)5X","","","","","","","0"
"236285","Green Open Back Floral Lace Plus Size Lingerie","LC31266-9","4.37","","Plus Size Clothing,Plus Size Lingerie","0.093","1","","","","<p>
	<br />
</p>
<div>
	<p>
		<span style=""font-family:Arial;"">•Absolutely sexy sheer to show off your alluring side</span>
	</p>
	<p>
		<span style=""font-family:Arial;"">•Plus size babydoll featuring charming floral pattern lace crafted</span>
	</p>
	<p>
		<span style=""font-family:Arial;"">•Deep v neck, scalloped trim and halter design with tie back</span>
	</p>
	<p>
		<span style=""font-family:Arial;"">•</span><span style=""font-family:Arial;""><a href=""/Plus-Size-Lingerie-c9.html"" target=""_blank""><strong>Dropship p</strong><strong></strong><strong>lus size lingerie</strong></a> babydoll</span><span style=""font-family:Arial;"">&nbsp;with matching thong</span>
	</p>
	<p>
		<span style=""font-family:Arial;"">•Romantic sexy love life can’t without our lingerie pieces&nbsp;</span>
	</p>
</div>
<br />
<p>
	<strong><span style=""font-family:Arial;"">Size Chart (CM)</span></strong><o:p></o:p>
</p>
<table border=""1"" cellspacing=""0"" cellpadding=""0"">
	<tbody>
		<tr>
			<td rowspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Sizes</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Waist</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Length</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Under_Bust_Girth</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Trousers_Waist</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">1X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">84</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">78</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">78</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">86</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">2X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">91</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">80</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">85</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">92</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">3X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">98</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">82</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">92</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">98</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">4X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">105</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">84</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">99</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">104</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">5X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">112</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">86</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">106</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">110</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Elasticity</span> <o:p></o:p>
				</p>
			</td>
			<td colspan=""3"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Medium</span> <o:p></o:p>
				</p>
			</td>
		</tr>
	</tbody>
</table>
<p>
	<span style=""font-size:12px;""> <span style=""font-family:Arial;"">&nbsp;<br />
</span> </span> <strong><span style=""font-family:Arial;color:#202020;"">Note:</span></strong> 
</p>
<p>
	<o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">1.There maybe 1</span></span><st1:chmetcnv unitname=""cm"" sourcevalue=""2"" hasspace=""True"" negative=""True"" numbertype=""1"" tcsc=""0"" w:st=""on""><span style=""font-size:12px;""><span style=""font-family:Arial;"">-2 cm</span></span></st1:chmetcnv><span style=""font-size:12px;""><span style=""font-family:Arial;""> deviation in different sizes, locations and stretch of fabrics. Size chart is for reference only, there may be a little difference with what you get.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">2.There are 3 kinds of elasticity: High Elasticity (two-sided stretched), Medium Elasticity (one-sided stretched) and Nonelastic (can not stretched ).</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">3.Color may be lighter or darker due to the different PC display.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">4.Wash it by hand in 30-degree water, hang to dry in shade, prohibit bleaching.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">5.There maybe a slightly difference on detail and pattern of this dress.</span></span><span lang=""EN-US"" style=""font-size:10.0pt;font-family:Arial;color:red;""><o:p></o:p></span>
</p>","","","","1","http://cdn2.shopxsy.com/24456/2020/04/21/6/9/69371239cf9012a8.jpg","http://cdn2.shopxsy.com/24456/2020/04/21/8/9/89f16256f75f4611.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/d/e/dee5e40456034fcb.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/e/1/e10f2a0796c02ef8.jpg","","LC31266","1","0","2019-10-31 22:49:08","","","","","","LC31266-9-1X","","4.37","0.073","59","Color","Green","Size","(US 14-16)1X","","","","","","","0"
"236285","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31266-9-2X","","4.37","0.078","51","","Green","","(US 18-20)2X","","","","","","","0"
"236285","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31266-9-3X","","4.37","0.082","45","","Green","","(US 22-24)3X","","","","","","","0"
"236285","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31266-9-4X","","4.37","0.091","100","","Green","","(US 26-28)4X","","","","","","","0"
"236285","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31266-9-5X","","4.37","0.093","33","","Green","","(US 30-32)5X","","","","","","","0"
"236276","Plus Size Lattice Babydoll Set","LC31227-8","5.635","","Plus Size Clothing,Plus Size Lingerie","0.153","1","","","","<p>
	<br />
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;font-size:10px;"">•Tease and tempt with class in this lovely plus size babydoll set</span>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;font-size:10px;"">•Floral lace cups, a deep neckline with criss-cross detailing</span>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;font-size:10px;"">•Adjustable spaghetti straps, a scalloped trim, a sheer loose skirt</span>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;font-size:10px;"">•Selling with a matching thong to complete the look</span>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;font-size:10px;"">•<a href=""/Plus-Size-Lingerie-c9.html"" target=""_blank""><strong>Plus&nbsp;</strong><strong></strong><strong>size lingerie</strong><strong>&nbsp;dropship</strong></a>&nbsp;include babydoll</span>
</p>
<br />
<p>
	<strong><span style=""font-family:Arial;"">Size Chart (CM)</span></strong><o:p></o:p>
</p>
<table border=""1"" cellspacing=""0"" cellpadding=""0"">
	<tbody>
		<tr>
			<td rowspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Sizes</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Bust</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Length</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Hem_Width</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">1X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">74</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">78</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">194</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">2X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">81</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">80</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">201</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">3X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">88</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">81</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">208</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">4X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">95</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">82</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">215</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">5X</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">102</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">84</span> <o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">222</span> <o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Elasticity</span> <o:p></o:p>
				</p>
			</td>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Medium</span> <o:p></o:p>
				</p>
			</td>
		</tr>
	</tbody>
</table>
<p>
	<span style=""font-size:12px;""> <span style=""font-family:Arial;"">&nbsp;<br />
</span> </span> <strong><span style=""font-family:Arial;color:#202020;"">Note:</span></strong> 
</p>
<p>
	<o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">1.There maybe 1</span></span><st1:chmetcnv unitname=""cm"" sourcevalue=""2"" hasspace=""True"" negative=""True"" numbertype=""1"" tcsc=""0"" w:st=""on""><span style=""font-size:12px;""><span style=""font-family:Arial;"">-2 cm</span></span></st1:chmetcnv><span style=""font-size:12px;""><span style=""font-family:Arial;""> deviation in different sizes, locations and stretch of fabrics. Size chart is for reference only, there may be a little difference with what you get.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">2.There are 3 kinds of elasticity: High Elasticity (two-sided stretched), Medium Elasticity (one-sided stretched) and Nonelastic (can not stretched ).</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">3.Color may be lighter or darker due to the different PC display.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">4.Wash it by hand in 30-degree water, hang to dry in shade, prohibit bleaching.</span></span><o:p></o:p>
</p>
<p>
	<span style=""font-size:12px;""><span style=""font-family:Arial;"">5.There maybe a slightly difference on detail and pattern of this dress.</span></span><span lang=""EN-US"" style=""font-size:10.0pt;font-family:Arial;color:red;""><o:p></o:p></span>
</p>","","","","1","http://cdn2.shopxsy.com/24456/2020/04/21/c/e/ce4164ef236c9c57.jpg","http://cdn2.shopxsy.com/24456/2020/04/21/b/d/bdbc98eb66f8c87d.jpg,http://cdn2.shopxsy.com/24456/2020/04/21/9/8/987771c64484ea98.jpg","","LC31227","0","0","2019-10-31 20:50:22","","","","","","LC31227-8-1X","","5.635","0.128","0","Color","Purple","Size","(US 14-16)1X","","","","","","","0"
"236276","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31227-8-2X","","5.635","0.131","0","","Purple","","(US 18-20)2X","","","","","","","0"
"236276","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31227-8-3X","","5.635","0.135","1","","Purple","","(US 22-24)3X","","","","","","","0"
"236276","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31227-8-4X","","5.635","0.144","0","","Purple","","(US 26-28)4X","","","","","","","0"
"236276","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31227-8-5X","","5.635","0.153","0","","Purple","","(US 30-32)5X","","","","","","","0"
